,Round.1,Cell type number,Final.cell.type,X,Y,CD68,PDGFRb,CD56,PanCK,CAV1,Vim,CD90,PDPN,CD45,Ki67,MUC1,EpCAM,aSMA,CD3,CD4,CD8,CD31
8251,Immune ,20,Immune ,9890.68,8947.25,799.4752,0,52.89362,75.21986,0,8047.489,1.531915,0,5251.39,0,0,9.553191,0,1287.17,101.3121,104.2163,8.336879
8252,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6551.276,8948.155,2087.545,0,62.75,0,0.01923077,35716.86,0.4807692,0.07692308,54.05128,0,0,360.9487,9607.058,50.45513,57.77564,276.5641,0.525641
8253,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,7960.109,8947.601,525.3379,0,74.0274,34167.7,0,12496.14,22.6758,0,25.94977,0,0,147.4536,17301.04,51.51598,31.46119,87.86758,0
8254,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,8885.093,8947.314,318.0474,0,49.96379,19005.3,0,2407.738,2.685237,0,206.2981,0,0,794.5552,1.54039,33.11978,40.85237,56.90808,1.467967
8255,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,9951.964,8947.305,211.4863,0,45.8693,29667.88,0,983.9058,10.11246,0,15.84498,0,0,59.6812,0,36.55623,40.47112,49.40729,0
8256,Unknown,0,Unknown,7007.781,8948.877,16.01408,0,80.00704,0.3098592,78.74648,2990.394,0.3802817,0,0.09859155,0,0,0,40116.61,54.87324,31.66197,54.47887,0
8257,Immune ,20,Immune ,7562.784,8949.468,57.54369,0,116.8155,1.184466,0,1962,0.5291262,0,1159.175,0,0,3.480583,0,571.568,206.1408,67.90291,0
8258,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8452.343,8948.488,569.5134,0,58.36398,12.62835,0,15849.47,4.030651,0,237.3103,0,0,281.2605,24485.06,36.18008,44.12261,61.54789,17.83908
8259,Unknown,0,Unknown,8654.667,8947.688,95.60305,0,53.48092,5.98855,0,6062.271,3.801527,0,201.9351,0,0,121.645,330.9962,31.5,42.9771,47.82824,0
8260,Immune ,20,Immune ,8622.612,8950.441,1846.104,0,70.14938,3.431535,0,22605.4,2.041494,0,862.4481,0,0,194.2863,30.07884,187.0415,112.917,110.0871,0
8261,Immune ,20,Immune ,8116.659,8950.646,4417.599,0,60.63372,4.22093,0,23507.95,235.343,0,1862.924,0,0,56.16279,1116.233,904.0814,114.157,444,0
8262,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8353.845,8953.604,586.0478,0,55.65605,33369.6,0,8435.076,82.96178,0,228.2038,0,0,466.5317,107.1497,46.63694,52.00637,61.17516,0
8263,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,9180.468,8949.859,250.659,0,43.6705,1393.762,0,5395.793,0.3256705,0,220.3831,0,0,360.6552,2028.943,43.39847,32.67433,67.22222,0
8264,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8483.749,8953.578,300.2801,0,46.81915,3.308511,0,11240.93,128.0106,0,1048.071,0,0,98.63121,20855.33,342.0496,35.98936,300.617,0
8265,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,9286.273,8951.191,1293.755,0,342.6745,5675.024,0,15468.41,1.636792,0,592.3443,0,0,537.6274,26541.72,40.75,44.04717,93.5,0
8266,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6461.42,8956.387,28.8809,0,64.96404,12,0,13569.36,0.8179775,0,175.2652,0,0,177.191,2052.897,23.15056,84.88315,56.17528,3.053933
8267,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8245.159,8953.463,379.5359,0,77.11392,4.371308,0,6561.975,5.35443,0,172.6709,0,0,94.13502,526.5781,48.33333,45.9789,70.24051,0
8268,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8707.556,8951.511,1248.135,0,74.72222,18017.21,0,15795.02,28.56349,0,202.9524,0,0,1519.04,475.373,34.20635,33.70635,72.57937,0
8269,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,6626.54,8954.14,36.14062,0,43.83854,5.125,0,11086.18,5.630208,0,327.9167,0,0,328.5625,7020.802,46.04167,59.45833,74.22396,0
8270,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6536.369,8955.049,7452.485,0,113.1135,4.585153,0.04366812,40936.36,12.19214,0.02620087,299.1485,0.01970443,0.02620087,902.2183,13440.26,40.65939,73.51965,214.1834,0.8689956
8271,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,7019.458,8953.359,24.57919,0,101.3846,0.1493213,520,9093.896,0.3122172,0,2.904977,0,0,0.04977376,35502.29,48.1629,50.65611,67.79186,0
8272,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,8331.966,8955.188,333.1429,0,57.8125,1775.732,0,6078.321,11.26786,0,384.433,0,0,148.75,2786.701,21.73661,40.83036,39.77232,0
8273,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,9127.571,8955.887,91.81905,0,587.0333,381.7762,0,8154.471,1.585714,0,202.8429,0,0,362.0048,1088.738,38.32381,60.42857,57.7381,0
8274,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,6226.015,8956.86,8221.613,0,61.27976,3.345238,0,17956.53,974.3988,0,953.4702,0,0,598.4583,5577.268,41.03571,110.3036,98.09524,70.42262
8275,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,7153.125,8957.333,22.26667,0,63.29524,2.219048,23.98095,7505.105,1.390476,0,41.67619,0,0,2.657143,31805.58,37.69524,40.02857,53.10476,0
8276,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,8726.805,8956.39,90.82,0,37.208,21999.09,0,466.648,10.476,0,308.248,0,0,210.3701,0,30.18,40.936,59.14,0
8277,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,6276.793,8958.552,0,0,57.98276,155.569,0,3206.767,7.215517,0,83.23276,0,0,923.3448,7.715517,30.12069,32.23276,41.75862,247.9397
8278,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,6261.041,8957.633,140.7143,0,69.89286,3.378571,0,4840.357,11.20714,0,375.9429,0,0,136.3571,352.2857,41.93571,63.93571,73.36429,1.857143
8279,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8095.194,8958.524,690.9655,0,77.13793,2.842912,0,21891.93,26.29502,0,349.5096,0,0,129.1571,11106.1,77.09579,65.34866,100.6398,1.448276
8280,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,6433.439,8961.854,17.78832,0,34.21898,185.8102,0,1918.869,0.7591241,0,288.438,0,0,290.9416,0,22.58394,29.16788,342.5766,0
8281,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6477.565,8960.304,312.932,0,66.60194,8.601942,0,25324.8,1.553398,0,527.4757,0,0,169.5146,440.3398,34.62136,49.58252,143.8738,651.1068
8282,Unknown,0,Unknown,7500.212,8960.363,492.2471,0,92.50965,2.640927,4.544402,12242.75,2.737452,0,26.51351,0,0,6.007722,11.64093,47.34749,41.65251,75.17761,0
8283,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,7835.05,8961.483,2778.864,0,27.12075,37324.94,0,21836.22,98.75094,0,2039.762,0,0,129.1989,0.03773585,31.97736,76.68302,123.4075,0
8284,Immune ,20,Immune ,8405.748,8961.399,133.0746,0,32.50439,2.276316,0,7704.101,0.6535088,0,1847.158,0,0,64.56579,0,515.5439,30.90351,320.8947,0
8285,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,7721.542,8961.625,551.1761,0,47.40881,0,0,12617.47,108,0,197.566,0,0,3.660377,34485.68,41.59748,72.59748,65.30189,0
8286,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6235.233,8960.86,28149.35,0,41.76271,0.1864407,0,18920.03,0,0,147.2458,0,0,1141.703,220.4576,27.94915,247.161,112.6949,12.88136
8287,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,6251.846,8967.577,7.758333,0,76.48333,4.291667,0,7075.175,1.55,0,65.625,0,0,295.7,6745.925,131.4417,29.89167,93.46667,0.8916667
8288,Unknown,0,Unknown,6944.874,8964.387,3.452229,0,118.6136,0.5201699,22.69427,2264.692,5.146497,0,3.537155,0,0,0,21889.56,50.21019,43.39703,48.138,0
8289,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,9139.952,8964.81,118.5686,0,452.4608,209.4706,0,6807.961,1.872549,0,315.2255,0,0,347.7843,0,35.16667,58.14706,64.09804,0
8290,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9260.458,8964.203,7178.619,0,93.48125,1.1875,0,24599.21,4.625,0,1957.787,0,0,545.3188,66.4375,44.26875,110.3125,155.7562,0.6875
8291,Endothelial ,19,Endothelial ,6193.945,8964.183,518.739,0,43.30147,7.75,0.125,24957.43,1653.985,0,21.47794,0,0,443.0735,4392.54,40.43015,49.89338,80.29044,10435.87
8292,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6667.078,8966.14,99.62963,0,2056.081,13.39731,0.1313131,15782,42.58249,0,456.0337,0,0,298.3064,1583.707,43.59596,79.51515,106.9596,1246.125
8293,Unknown,0,Unknown,7704.426,8965.043,83.66929,0,144.8583,0,0,1151.866,30.76378,0,22.84252,0,0,6.984252,6252.504,33.27559,84.1811,74.92126,0
8294,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8201.33,8965.977,1192.55,0,38.68421,7.124402,1.148325,14537.73,0.009569378,0,121.3732,0,0,49.90909,23612.07,48.86603,46.11483,94.42584,0
8295,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,9307.389,8966.978,1822.791,0,137.0327,34028.29,0,20035.65,8.578431,0,420.1928,0,0,895.6816,14038.65,39.34641,58.23203,132.3987,5.826797
8296,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8747.968,8967.762,333.0405,0,41.98381,9535.903,0,9274.628,6.574899,0,215.6154,0,0,989.8543,42.94737,40.26316,48.21053,53.90283,0
8297,Unknown,0,Unknown,7035.529,8971.1,14.96721,0,108.2459,0.07650273,0,1938.426,0.08196721,0,0,0,0,0.08743169,18275.21,30.59016,25.77596,39.56831,0
8298,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,8139.734,8968.215,13928.67,0,35.69307,3.475248,0,35241.33,878.5743,0,1127.896,0,0,1433.46,6174.035,26.27723,220.1931,155.8663,0
8299,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8783.026,8969,1436.871,0,261.6094,35899.44,0,13505.72,65.39914,0,623.7167,0,0,1670.277,227.8798,282.4163,36.94421,103.9742,0
8300,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9219.082,8968.237,1408.714,0,50.44601,5899.573,0,27929.36,0.1314554,0,599.9202,0,0,197.4507,509.8545,26.59624,30.76526,145.0751,0
8301,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,9233.092,8969,103.7351,0,63.08609,2.251656,0,16098.23,4.443709,0,271.9603,0,0,312.1126,8714.748,31.39073,56.76159,130.3245,0
8302,Unknown,0,Unknown,9381.267,8968.067,1.659794,0,89.90722,0.7628866,0,5425.546,0,0,281.8866,0,0,36.5567,6.041237,26.51546,53.69072,73.84536,0
8303,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,9070.536,8968.735,44.14955,0,37.67188,4139.714,0,392.6652,4.118304,0,154.1049,0,0,190.8571,0,28.4442,35.83929,41.89732,0
8304,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6391.962,8971.113,1501.562,0,31.14815,398.2391,0,27637.35,1.161616,0,304.3535,0,0,281.5387,0,97.55892,96.72054,186.4444,0
8305,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6362.678,8971.724,50.57955,0,45.42045,37756.09,0,45.30682,9.710227,0,18.56818,0,0,315.1122,0,19.49432,50.8125,25.21591,0
8306,Endothelial ,19,Endothelial ,7586.766,8972.56,170.0166,0,123.3527,1.655602,5.788382,6195.913,654.7137,0,2121.685,0,0,4.759336,10187.13,771.6183,53.51452,151.3651,1552.448
8307,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,9973.87,8972.018,501.6546,0,44.48996,2161.498,0,6601.345,4.787149,0,22.28916,0,0,105.0964,0,35.84739,22.08434,51.18876,0
8308,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,7946.955,8972.045,138.4803,0,52.1063,1121.197,0,4384.272,0.1850394,0,5.976378,0,0,7,286.6732,50,50.29921,54.70472,0
8309,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8602.528,8973.618,214.0781,0,43.58333,0.7552083,0,13869.9,2.385417,0,119.625,0,0,20.09375,579.1042,34.54688,43.39062,94.05729,0
8310,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,8220.414,8974.43,1194.909,0,41.22078,2.601732,163.8658,13079.82,12.66234,0,143.0303,0,0,215.9091,12023.82,45.90043,36.40693,123.4459,0
8311,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8018.281,8975.232,164.2732,0,49.92623,106.4945,0,10517.71,0.9344262,0,8.103825,0,0,2.530055,5507.022,34.5082,29.27049,56.10656,0
8312,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,8535.274,8975.295,568.6836,0,25.53672,5.463277,0,24592.57,4.757062,0,294.4294,0,0,161.0678,0,33.06215,43.53107,98.45198,0
8313,Endothelial ,19,Endothelial ,7263.206,8979.243,486.5621,0,98.30769,0.5976331,4403.399,11765.06,985.4793,0,15.76036,0,0,3.449704,39500.91,40.85207,85.21006,111.4083,198.9882
8314,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,7906.153,8976.234,148.5204,0,289.2347,4.765306,4.994898,9518.133,0,0,10.89286,0,0,5.173469,23953.98,40.9898,55.95408,67.13265,0
8315,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9515.571,8977.214,767.8507,0,50.30597,0.358209,0,11259.04,1.776119,0,253.2687,0,0,101.7015,11.70896,28.10448,36.31343,76.73881,0
8316,Endothelial ,19,Endothelial ,7613.165,8978.911,1132.519,0,46.61538,0.4326923,0,16253.47,4104.601,0,7.461538,0,0,11.42788,38554.41,28.62019,99.33173,96.42788,7668.25
8317,Unknown,0,Unknown,7640.293,8977.928,145.0437,0,77.49603,3.047619,0.07142857,9249.599,22.31746,0,34.79762,0,0,2.642857,2.619048,32.26587,36.76984,64.54365,0
8318,Unknown,0,Unknown,9451.436,8977.745,646.6222,0,82.28889,5.422222,0,16180.61,0.5388889,0,67.36667,0,0,54.66111,0.02222222,37.77778,35.05556,97.17222,0
8319,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8800.104,8979.189,847.9759,0,586.6145,26111.7,0,12581.71,34.16265,0,2246.554,0,0,933.8889,151.1867,1041.187,54.81325,242.5422,0
8320,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6683.457,8980.921,16.55708,0,61.09132,3.374429,0,15758.37,72.15068,0,442.484,0,0,90.18265,1154.484,48.379,48.15068,111.0502,1.118721
8321,Endothelial ,19,Endothelial ,7099.255,8981.382,231.3393,0,62.33482,2.982143,0,5145.665,5176.589,0,18.84375,0,0,12.27679,11655.62,36.90625,96.99554,68.67411,3030.647
8322,Unknown,0,Unknown,8565.64,8985.225,239.9677,0,58.61584,6.571848,0,5093.941,0.431085,0,255.4516,0,0,65.16129,7.067449,33.51026,31.79179,41.17595,1.521994
8323,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,7866.123,8984.775,1496.057,0,32.63877,38289.57,0,11474.07,824.3612,0,67.94273,0,0,451.381,0,43.32599,43.46256,79.20264,0
8324,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,7959.12,8986.739,22.62252,0,72.35762,0,0,8117.364,0,0,14.13245,0,0,3.397351,1914.815,60.37748,41.05298,86.13907,0
8325,aSMA+CD90+PDGFRb-PDPN-CAV1+,11,aSMA+CD90+PDGFRb-PDPN-CAV1+,9350.523,8985.402,13530.81,0,53.49749,0.6180905,180.1206,34515.84,198.5377,0,2009.352,0,0,376.6432,467.6683,30.02513,158.8342,312.5477,67.08543
8326,Endothelial ,19,Endothelial ,6704.454,8987.71,21.28417,0,143.5935,1.607914,0,13031.67,4.341727,0,416.0288,0,0,130.241,1228.946,48.66547,58.74101,101.5612,3959.558
8327,Endothelial ,19,Endothelial ,7283.245,8985.944,1797.824,0,38.71946,1.013575,11608.54,15928.62,4843.919,0,21.00905,0,0,10.07692,13532.14,41.57466,70.47511,122.7059,19330.27
8328,Endothelial ,19,Endothelial ,8141.777,8986.043,1133.773,0,33.66914,2.565056,0,7097.428,5249.424,0,532.0929,0,0,99.19331,5065.045,43.24535,61.10037,59.94052,2590.487
8329,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,9037.115,8987.602,246.4206,0,48.60317,35304.07,0,3253.921,300.2897,0,261.75,0,0,177.6036,0,44.24603,51.34921,84.77381,0
8330,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9701.971,8987.402,867.1,0,270.3944,67.4,0,11093.57,9.85,0,14.21111,0,0,308.1111,12769.86,51.42222,43.88889,67.59444,0
8331,Unknown,0,Unknown,6761.845,8986.722,25.40288,0,50.43165,0,0,33539.21,79.07194,0,1.079137,0,0,0,0,56.76978,50.86331,171.0647,0
8332,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8120.094,8990.759,698.4907,0,34.12639,6.449814,0,19526.16,26.63197,0,2040.212,0,0,182.7398,11128.39,1272.424,393.5651,133.119,116.0483
8333,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9482.579,8989.158,487.0932,0,276.236,11.69565,0,10608.2,1.248447,0,183.913,0,0,66.36646,821.0248,24.40994,36.50932,74.96894,0
8334,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6496.826,8989.758,137.8033,0,68.17155,2.263598,7.443515,17107.42,2.301255,0,2156.389,0,0,218.3389,8036.113,1153.494,46.6569,417.3556,262.5607
8335,Unknown,0,Unknown,7126.513,8991.524,112.2764,0,48.90515,3.672087,11.35772,5130.81,18.22222,0,24.80217,0,0,0.6233062,27819,42.38482,42.98103,47.44715,0
8336,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8199.13,8989.652,3314.778,0,31.22222,2.957265,0,29064.97,13.83761,0,732.9829,0,0,49.29915,1025.829,22.19658,49.12821,115.3248,0
8337,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8045.75,8990.821,1454.579,0,67.11404,0,0,27060.71,9.824561,0,178.6842,0,0,13.99123,701.3772,29.26316,71.12281,144.2105,0
8338,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6409.839,8992.036,3.342593,0,41.16204,2113.556,0,12401.13,2.050926,0,366.1296,0,0,214.0046,0,589.5694,80.43519,149.2546,0
8339,Unknown,0,Unknown,7209.049,8992.878,44.5561,0,105.3122,2.312195,136.8244,1463.288,1.492683,0,0.1902439,0,0,0.009756098,30087.44,36.41463,45.25366,49.58537,0
8340,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8831.709,8991.884,1659.147,0,40.29949,26758.91,0,17532.92,3.218274,0,764.6447,0,0,1490.592,83.12183,34.2132,28.41624,58.94416,0
8341,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9644.241,8993.1,745.4122,0,120.1004,0.02867384,0,15470.62,4.236559,0,65.03584,0,0,21.45878,982.405,21.00717,32.94624,72.18638,0
8342,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,7759.2,8993.987,784.7309,0,74.287,0,0,16211.03,4.515695,0,212.2287,0,0,7.766816,13099.13,30.81614,193.9103,97.2287,0
8343,Immune ,20,Immune ,8170.278,8992.667,826.5458,0,59.97802,2.641026,0,18885,43.21978,0,2810.278,0,0,133.5238,1911.524,1334.172,645.8718,122.7106,0
8344,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8474.505,8993.274,623.4407,0,33.31111,29564.41,0,13077.54,32.88889,0,237.0704,0,0,655.3002,0,31.02963,38.51481,70.38148,0
8345,Immune ,20,Immune ,8585.293,8993.436,462.0987,0,37.04933,0.00896861,0,20073.71,4.224215,0,868.9417,0,0,62.57848,0,772.8341,37.16143,215.861,0
8346,Unknown,0,Unknown,9506.933,8994,2229.703,0,206.6842,2.177033,0,16437.82,1.114833,0,616.4115,0,0,21.66986,0.9043062,51.69378,47.95215,111.7943,0
8347,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8070.213,8996.517,5333.846,0,121.336,6.995951,0,12255.08,5.65587,0,1169.538,0,0,798.6802,17161.15,83.21457,81.7004,109.834,0
8348,Unknown,0,Unknown,7568.569,8997.031,1544.175,0,56.94375,2.5125,0,20869.39,0,0,727.3188,0,0,1.3,0,46.4875,84.1,152.5563,0
8349,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8645.116,8996.471,2567.511,0,48.73617,20457.21,0,27108.27,32.0383,0,181.5106,0,0,1894.957,1330.336,35.41277,43.71064,115.8809,31.99574
8350,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,9095.036,8998.254,9389.724,0,43.84828,1933.234,0,34628.45,1.155172,0,2552.148,0,0,192.4138,0,22.08621,116.9655,215.3241,20.17586
8351,Endothelial ,19,Endothelial ,9261.239,8997.205,1319.464,0,58.47449,0.5765306,293.75,27204.35,6866.694,0,187.2194,0,0,214.1122,17216.89,13.37755,37.77551,106.7755,15197.01
8352,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9406.562,8997.235,403.5325,0,69.8961,17.31494,0,8680.51,0.9642857,0,243.7175,0,0,39.77922,4098.795,45.0974,49.92857,67.7013,0.1136364
8353,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9672.859,8997.077,523.6384,0,110.7634,0,0,17496.99,0.7366071,0,61.00893,0,0,9.428571,3583.009,18.96875,45.40179,100.3795,1.03125
8354,Unknown,0,Unknown,6769.665,8999.243,27.35648,0,396.4306,0.4583333,0,19366.96,25.05556,0,3.268519,0,0,0,0,27.53704,41.25463,81.53704,0
8355,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9719.729,8999.35,1234.154,0,146.9208,26.71667,0,10942.62,1.920833,0,69.3875,0,0,106.0583,5914.267,32.66667,47.19583,69.775,0
8356,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6280.99,9001.491,7.108761,0,46.03323,11290.68,0,1716.508,13.66163,0,37.54683,0,0,249.1919,0.04833837,28.04834,42.97583,38.11178,0
8357,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6318.89,9000.632,3296.711,0,23.71071,4001.343,0,41469.45,2.160714,0,1273.443,0,0,350.3714,0,31.50357,74.4,247.4714,25.69643
8358,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,6511.704,9001.69,105.9929,0,58.82143,19.19286,0,13395.7,0,0,16.1,0,0,231.8571,45.86429,15.00714,35.95714,47.54286,0
8359,Unknown,0,Unknown,6812.149,9000.766,27.06429,0,49.84286,0,0,17695.93,8.735714,0,3.528571,0,0,0.5571429,0,27.28571,26.89286,122.9357,0
8360,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9389.513,9000.821,514.4691,0,51.7284,0,0,26522.75,0,0,633.6667,0,0,207.5556,980.6667,34.65432,53.7284,130.9877,269.9753
8361,Endothelial ,19,Endothelial ,7288.231,9006.362,315.5444,0,63.75,1.41129,45.85887,7335.996,2011.181,0,2.564516,0,0,6.891129,14346.86,31.11694,57.70565,79.92742,1041.331
8362,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8203.4,9001.275,6483.228,0,51.38971,3.602941,0,28253.7,9.941176,0,627.6838,0,0,197.6838,5198.309,41.20588,87.97059,143.5074,0
8363,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9319.813,8998.908,649.0547,0,138.7878,531.4437,0.06430868,8898.492,0.6045016,0,407.1286,0,0,362.4855,21015.68,40.43087,55.2283,80.98071,6.938907
8364,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,9369.673,9001.566,7937.015,0,71.50256,2.148718,0,26448.15,1.774359,0,1635.774,0,0,436.1744,1838.262,37.89744,165.0308,175.1949,25.52821
8365,Unknown,0,Unknown,6846.337,9002.644,61.14516,0,42.23656,2.897849,0,20989.8,17.85484,0,1.854839,0,0,0,0,34.73118,35.00538,220.3817,0
8366,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8899.661,9004.358,4239.995,0,36.00935,486.229,0,22251.44,1.023364,0,1064.15,0,0,314.7617,1042.925,28.07944,24.21963,176.7757,0
8367,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,7884.663,9005.47,491.2771,0,72.77108,11988.8,0,11976.67,77.95181,0,27.8494,0,0,496.5422,23177.22,44.93373,33.6506,53.13855,0
8368,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,9564.275,9004.712,768.1325,0,32.07831,25355.34,0,4450.789,24.83735,0,21.20482,0,0,113.1882,0,36.43373,39.13253,52.56627,0
8369,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8413.126,9009.185,1759.852,0,53.39011,29777.94,0,12217.11,75.48626,0,396.9066,0,0,1515.233,7220.566,33.96429,44.73626,66.87363,0
8370,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,9172.989,9005.856,464.1655,0,32.21959,36625.88,0,4272.196,1.128378,0,545.3986,0,0,1752.407,111.4865,36.63851,55.0777,51.11486,0
